"Населено място","Търговски обект","Наименование на продукта","Код на продукта",Категория,"Цена на дребно","Цена в промоция"
68134,1,"Паста за зъби Parodontax Extra Fresh, 75 мл",DKZ2ZBBBM,81,4.59,
68134,1,"Кафе на зърна Borbone Gran Bar Red, 1 kg",DKZZJJYBM,71,20.79,
68134,1,"Шампоан Sebastian Professional Color Ignite, 250 мл",DL06YTMBM,82,30.99,
68134,1,"Билков чай J.T. Ronnefeldt, Joy of Tea® Bio Wellness-RO-ECO-026, 15 пакетчета, 45 гр",DL0L3LBBM,72,13.76,
68134,1,"Паста за зъби Colgate Triple Action, 100 мл",DL1L32BBM,81,1.78,
68134,1,"Сапун Protex Deep Clean, 90 гр",DL66ZYMBM,83,1.06,
68134,1,"Паста за зъби Oral-B Professional Gum & Enamel Pro-Repair Original, 75 мл",DLBQNNMBM,81,4.03,
68134,1,"Паста за зъби Lacalut Protectie Anticarie, 75 мл",DLCH74MBM,81,3.52,
68134,1,"Паста за зъби Lacalut Alpin, 75 мл",DLGWCKBBM,81,10.99,
68134,1,"Четка за зъби Colgate 360 Deep Clean Medium, 2 броя",DLHYH2BBM,80,6.64,
68134,1,"Четка за зъби Swissdent Colors Classic, Hunting green & Black",DLJBHFYBM,80,4.08,
68134,1,"Кафе Doncafe Selected, На зърна, 1 кг",DLQ46NBBM,71,32.72,
68134,1,"Комплект Четка за зъби Oral-B Ultrathin Precision Gum Care, 2 броя",DLVDCSBBM,80,5.62,
68134,1,"Кафе на зърна Julius Meinl Trend Collection Espresso Classico, 1 кг",DLX1DMMBM,71,24.99,
68134,1,"Мляно кафе Illy Espresso CLASSICO DECOF, 250 гр",DM0L3LBBM,70,11.72,
68134,1,"Шампоан против пърхот Vichy Dercos за нормална/мазна коса, 390 мл",DM3BZWBBM,82,19.78,
68134,1,"Паста за зъби Blend-a-med Complete Protect Expert Professional Protection, 75 мл",DM41NDMBM,81,3.57,
68134,1,"Паста за зъби Colgate Advanced White Charcoal, 100 мл",DM56ZYMBM,81,4.08,
68134,1,"Trisa Четка за зъби Flexible Medium, многоцветна",DM5QR3BBM,80,2.24,
68134,1,"Паста за зъби Vademecum Charcoal White, С активен въглен за избелване, 75 мл",DM607YMBM,81,4.09,
68134,1,"Кафе на зърна Tchibo Exclusive Medium Roast, 1 кг",DM8TWCMBM,71,22.33,
68134,1,"Паста за зъби Lacalut White&Repair, 75 мл",DMBGC2BBM,81,4.59,
68134,1,"Паста за зъби Smokers Pearl Drops, 50 мл",DMCLTBYBM,81,3.57,
68134,1,"Flexible White Duo soft, четка Trisa Код 682187",DMG1WMMBM,80,4.08,
68134,1,"Кафе на зърна Beans Republic Esplendida, 100% Arabica, 1 кг",DMSJS4YBM,71,24.99,
68134,1,"Паста за зъби Beverly Hills Natural Total Protection Whitening, 125 мл",DMSPVHMBM,81,16.99,
68134,1,"Паста за зъби Lacalut White, 75 мл",DMWWCKBBM,81,4.28,
68134,1,"Черен чай Dammann, Earl Grey, 24 пакетчета, Индивидуално опаковани, 48 гр",DN2NPLBBM,72,15.33,
68134,1,"Четка за зъби Aquafresh Extreme Clean Medium Twin",DN4J53BBM,80,2.55,
68134,1,"Сапун Palmolive Chamomile & Vitamin E, 90 гр",DN65QBBBM,83,1.06,
68134,1,"Мляно кафе L'OR Classique, Интензитет 6, 250 гр",DN718DMBM,70,13.29,
68134,1,"Кафе на зърна Jacobs Origins Brazil & Colombia, 1 кг",DN7BKJ3BM,71,39.36,
68134,1,"Паста за зъби Aquafresh Active Fresh, 125 мл",DN9K8PMBM,81,3.06,
68134,1,"Мляно кафе Taylors of Harrogate, Hot Lava Java, Арабика и Робуста, 200 гр",DNCMBTYBM,70,8.68,
68134,1,"Кафе на зърна Kimbo Aroma Gold 100% arabica, 1 кг",DNCT77YBM,71,22.74,
68134,1,"Паста за зъби Colgate Cavity Protection GRF, 125 мл",DNL5QBBBM,81,2.24,
68134,1,"Шампоан за подхранване L'Oreal Elseve изключително ценно кокосово масло за нормална към суха коса, 250 мл",DNMBXFBBM,82,4.08,
68134,1,"Кафе на зърна Lavazza Qualita Rossa, 1 кг",DNNCZZBBM,71,24.07,
68134,1,"Паста за зъби Parodontax Complete Protection Whitening, 75 мл",DNQ0QSBBM,81,5.1,
68134,1,"Паста за зъби Parodontax Active Gum Repair, Fresh Mint, 75 мл",DNQ4X2YBM,81,5.61,
68134,1,"Възстановяващ шампоан Le Petit Olivier, С масло от ший и макадамия, 250 мл",DNT94JYBM,82,4.08,
68134,1,"Паста за зъби Parodontax Whitening, 75 ml",DNZ2ZBBBM,81,3.57,
68134,1,"Кафе на зърна Jacobs Expertenrostung Crema, 1 кг",DNZQYTMBM,71,25.67,
68134,1,"Мляно кафе Tchibo BIO Athiopien, 250 гр",DP0Z28MBM,70,14.82,
68134,1,"Зелен чай Dammann, L'Oriental, 24 пакетчета, Индивидуално опаковани, 48 гр",DP2NPLBBM,72,15.33,
68134,1,"Детски шампоан 2-in-1 за деца Garnier Botanic Therapy Kids Apricot с био масло от кайсия, 250 мл",DP3W7QMBM,82,3.16,
68134,1,"Четка за зъби Aquafresh Standard Medium",DP4J53BBM,80,0.96,
68134,1,"Паста за зъби Colgate Max White White Crystals, 75 мл",DP56ZYMBM,81,3.06,
68134,1,"Паста за зъби Pearl Drops Luminous Bright, 75 мл",DP8SLMYBM,81,5.05,
68134,1,"Мляно кафе Taylors of Harrogate, Rich Italian, 100% арабика, 200 гр",DPCMBTYBM,70,8.68,
68134,1,"Паста за зъби Colgate Total Anti-Tartru, За пълна защита, 100 мл",DPDWZHYBM,81,4.08,
68134,1,"Кафе на зърна Hardy Europa, 1 кг",DPF2HZYBM,71,28.12,
68134,1,"Натурален шампоан Faith in Nature, Балансиращ, С розмарин, За нормална или мазна коса, 400 мл",DPGYR7MBM,82,17.99,
68134,1,"Чай Teekanne Premium English Breakfast, 20 пакетчета, 35 гр.",DPJFSLBBM,72,5.11,
68134,1,"Шампоан за коса Pink Grapefruit, Kundal, 500 мл",DPKVYXMBM,82,33.99,
68134,1,"Паста за зъби Sensodyne Fluoride, 100 мл",DPL2ZBBBM,81,4.08,
68134,1,"Шампоан Head&Shoulders Ocean 2in1, 400 мл",DPRYL3BBM,82,8.69,
68134,1,"Паста за зъби Sensodyne Sensitivity & Gum Active Protect, 75 мл",DQ1NGQBBM,81,6.33,
68134,1,"Чай Rooiboos Vanille Dammann, 24 пакетчета, Индивидуално опаковани, 48 гр",DQ2NPLBBM,72,15.33,
68134,1,"Паста за зъби Colgate Total Advanced Visible Proof, 100 мл",DQ56ZYMBM,81,3.06,
68134,1,"Паста за зъби Oral-B Gum & Enamel Repair Original, 75 мл",DQBQNNMBM,81,2.8,
68134,1,"Чай Twinings Pure Green Tea, 25 торбички, 50 гр",DQPCCLBBM,72,5.61,
68134,1,"Сапун Cantabria Biretix, Дерматологичен, За мазна кожа с несъвършенства, 80 гр",DQQB4SMBM,83,10.73,
68134,1,"Мляно кафе Lavazza Qualita Oro Mountain Grown, 250 гр",DQSRJMMBM,70,9.31,
68134,1,"Шампоан и балсам 2 in 1 Vichy Dercos против пърхот за всеки тип коса, 200 мл",DQXMFVYBM,82,16.66,
68134,1,"Паста за зъби Elgydium за чувствителни венци, Organic Bio, 100 мл",DR09STYBM,81,6.38,
68134,1,"Паста за зъби Colgate Total Original, 100 мл",DR56ZYMBM,81,4.08,
68134,1,"Билков чай J.T. Ronnefeldt, Leafcup® Fruity Camomile, 15 пакетчета, 21 гр",DR5V8MBBM,72,8.69,
68134,1,"Паста за зъби Parodontax Gum Breath & Sensitivity, 75 мл",DR8YB4MBM,81,5.97,
68134,1,"Тоалетна хартия Regina, Лавандула, 3 пласта, 8 ролки",DRFKJJYBM,85,5.11,
68134,1,"Паста за зъби Lacalut Baby (4-8 години), 50 мл",DRGWCKBBM,81,2.8,
68134,1,"Комплект четки за зъби Swissdent Gentile Verbier, White, Black, Orange, 3 бр.",DRJBHFYBM,80,9.7,
68134,1,"Паста за зъби Colgate Total Original Pump, 100 мл",DRN70TBBM,81,4.74,
68134,1,"Почистващ сапун ACM Laboratoire Dermatologique Sebionex, Дерматологичен, 100 гр",DRNY3DMBM,83,6.64,
68134,1,"Паста за зъби Lacalut Baby 0-2 години антикварна и захарна защита, 55 мл",DRP8N8MBM,81,3.21,
68134,1,"Мляно кафе Hardy Zanzibar BIO, 250 г",DRS9H5YBM,70,14.31,
68134,1,"Четка за зъби Colgate Max White Charcoal, 2 броя",DRVPK3YBM,80,3.57,
68134,1,"Антибактериален натурален сапун с прополис, Apivita, 125 гр",DS0DC2MBM,83,3.06,
68134,1,"Четка за зъби Colgate 360 Interdental, Синя",DS15QBBBM,80,8.99,
68134,1,"Билков чай Dammann Menthe Poivre, 24 пакетчета, Индивидуално опаковани, 29 гр",DS2NPLBBM,72,15.33,
68134,1,"Кафе на зърна Melitta Bellacrema без кофеин, 1 кг",DS4T77YBM,71,51.99,
68134,1,"Паста за зъби Colgate Kids Smiles Bluey, Аромат мента 6-9 години",DS56ZYMBM,81,1.78,
68134,1,"Паста за зъби Oral-B Junior Star Wars 75 мл, 6+ години",DS5PX6BBM,81,1.88,
68134,1,"Плодов чай J.T. Ronnefeldt, Teavelope® Red Berries, 25 пакетчета, 62.5 гр",DS5V8MBBM,72,8.18,
68134,1,"Сапун Bioderma Atoderm, 150гр",DSC9WBBBM,83,8.17,
68134,1,"Паста за зъби Lacalut Aktiv Sensitivity, 75 мл",DSCH74MBM,81,4.59,
68134,1,"Кафе на зърна Hardy Zanzibar Bio, 1 кг",DSF2HZYBM,71,41.92,
68134,1,"Кафе на зърна Jacobs Barista Editions Espresso, 1 кг",DSFK4QBBM,71,32.89,
68134,1,"Паста за зъби Trisa Complete Protection + Xylitol и швейцарски билки 75 мл",DSFLZSBBM,81,4.49,
68134,1,"Черен чай Scotish Breakfast Taylors of Harrogate, 20 пакетчета, 50 гр",DSGMT2MBM,72,5.1,
68134,1,"Шампоан Head&Shoulders Classic Clean 400 мл",DSHGFBBBM,82,10.73,
68134,1,"Чай Teekanne Premium Green Tea, 20 пакетчета чай, 35 гр.",DSJFSLBBM,72,5.1,
68134,1,"Кафе на зърна Doncafe Home Barista Espresso Delicato, 1кг",DSMRQMYBM,71,23.99,
68134,1,"Четка за зъби Aquafresh Tooth&Tongue Interdental Twin 1+1 Гратис",DSN0R3BBM,80,2.8,
68134,1,"Дерматологичен сапун Sebamed, С маслиново масло, За чувствителна и нормална кожа, 150 гр",DSP8GDMBM,83,5.87,
68134,1,"Паста за зъби Vademecum Junior Apple, 50 мл",DSQ3RBBBM,81,1.27,
68134,1,"Четка за зъби Colgate 360 Advanced Soft",DT070TBBM,80,4.59,
68134,1,"Мляно кафе Jacobs Selection, 250 гр",DT0WKFBBM,70,6.82,
68134,1,"Паста за зъби Parodontax Herbal Fresh, 75 мл",DT1NGQBBM,81,4.08,
68134,1,"Шампоан Joico Hydra Splash Hydrating, 300 мл",DT34WMMBM,82,16.35,
68134,1,"Паста за зъби Colgate Max Fresh Cooling Crystals, 75 мл",DT6RQ2MBM,81,3.06,
68134,1,"Мляно кафе Taylors of Harrogate, Brasilia, 100% арабика, 200 гр",DTCMBTYBM,70,8.69,
68134,1,"Кафе на зърна Segafredo Caffe Crema Dolce, 1 кг",DTCT77YBM,71,28.45,
68134,1,"Шампоан Nivea Men Deep, 250 мл",DTDN75YBM,82,3.82,
68134,1,"Паста за зъби Elgydium с множество ползи 5 в 1 Multi Action, 75 мл",DTGX03MBM,81,6.13,
68134,1,"Конец за зъби Trisa Natural Clean Bio 689998, дължина 40м, покрит с растителен восък",DTL0Y6MBM,80,4.59,
68134,1,"Кафе на зърна Lavazza Crema e Gusto Forte, 1 кг",DTN6CBMBM,71,22.81,
68134,1,"Паста за зъби Oral-B Complete Protect & Clean, 75 мл",DTQ74JYBM,81,8.99,
68134,1,"Мицеларен шампоан Le Petit Olivier, Почистващ, С алое вера и зелен чай, 250 мл",DTT94JYBM,82,3.77,
68134,1,"Шампоан за подхранване L'Oreal Elseve изключително ценно кокосово масло за нормална към суха коса, 400 мл",DTYBXFBBM,82,6.64,
68134,1,"Кафе на зърна Jacobs Expertenrostung Espresso, 1 кг",DTZQYTMBM,71,23.45,
68134,1,"Кафе на зърна Borbone VENDING LINE, TOP, 1kg",DTZZJJYBM,71,27.09,
68134,1,"Паста за зъби Pearl Drops Hollywood Smile, 50 мл",DV09QBBBM,81,4.34,
68134,1,"Билков чай J.T. Ronnefeldt, Joy of Tea® Ginger & Lemon, 15 пакетчета, 60 гр",DV0L3LBBM,72,11.79,
68134,1,"Шампоан Tigi Bed Head for Men Clean Up Daily, 250 мл",DV0Z7ZBBM,82,9.45,
68134,1,"Зелен чай Dammann Bali, 24 пакетчета, Индивидуално опаковани, 48 гр",DV2NPLBBM,72,15.33,
68134,1,"Кафе на зърна Melitta Barista Crema Forte, 1 кг",DV4T77YBM,71,27.6,
68134,1,"Шампоан и душ гел Schauma Kids, С екстракт от касис, 400 мл",DVB9HJMBM,82,3.57,
68134,1,"Паста за зъби Lacalut Multi-Effect Plus, 75 мл",DVCH74MBM,81,4.08,
68134,1,"Кафе на зърна Jacobs Barista Editions Crema, 1 кг",DVFK4QBBM,71,26.33,
68134,1,"Тоалетна хартия Regina Delicate Gentle, 3 пласта, 8 ролки",DVFKJJYBM,85,5.11,
68134,1,"Сапун ACM Sensitelial, Дерматологичен, Подхранващ, 100 гр",DVGCK7MBM,83,6.64,
68134,1,"Пасти за зъби Aquafresh White & Shine, За избелване и защита, 100 мл",DVJ1DXYBM,81,2.55,
68134,1,"Паста за зъби Colgate Cavity Protection, 50 мл",DVL5QBBBM,81,1.27,
68134,1,"Паста за зъби Elmex Sensitive Plus Complete Protection, За чувствителни зъби, 75 мл",DVM284MBM,81,5.1,
68134,1,"Кафе на зърна Doncafe Elita Cream 1кг",DVMRQMYBM,71,21.46,
68134,1,"Кафе на зърна Melitta Bellacrema Espresso, 1 кг",DVN6CBMBM,71,26.99,
68134,1,"Паста за зъби Colgate Total Charcoal & Clean, 100 мл",DVPLSTMBM,81,4.08,
68134,1,"Паста за зъби Vademecum Junior Strawberry, 50 мл",DVQ3RBBBM,81,1.27,
68134,1,"Паста за зъби SPLAT ULTRACOMPLEX, За реминерализация на емайла, 125 гр",DVQJKXMBM,81,11.99,
68134,1,"Тоалетна хартия Pufina Didi, Лайка, 8 ролки, 3 пласта",DVZZJMMBM,85,3.57,
68134,1,"Кафе на зърна Melitta Bellacrema Speciale, 1 кг",DW3V1SMBM,71,25.56,
68134,1,"Паста за зъби Colgate Total Whitening, 50 мл",DW56ZYMBM,81,2.29,
68134,1,"Шампоан Nature Box със зехтин 100% студено пресован, Веган формула, 385 мл",DW66SWBBM,82,7.66,
68134,1,"Кафе на зърна Doncafe Espresso Perfetto, 1кг",DW7KGTMBM,71,32.72,
68134,1,"Шампоан Dove Daily Moisture, 400 мл",DW86V3BBM,82,5.92,
68134,1,"Кафе на зърна Lavazza Crema e Gusto Classico, 1 кг",DW8KC3MBM,71,22.65,
68134,1,"Четка за зъби Trisa Fresh Medium, с подарък предпазна капачка",DW8L13BBM,80,1.78,
68134,1,"Паста за зъби Beconfident, Избелваща, Многофункционална, Кокос + Мента, 75 мл",DW9P9JYBM,81,5.92,
68134,1,"Четка за зъби Oral-B Pro-Expert All In One, 1+1 Подарък",DWBNWBBBM,80,4.08,
68134,1,"Четка за зъби Trisa travel 537110",DWGFYRBBM,80,2.96,
68134,1,"Кафе на зърна Davidoff Brazil, 1 кг",DWHXKV3BM,71,30.68,
68134,1,"Кафе на зърна Beans Republic, Columbiana,100% Arabica, 1 кг",DWJJS4YBM,71,21.98,
68134,1,"Шампоан Syoss Men Clean & Cool, За нормална към мазна коса, 440 мл",DWMW63MBM,82,3.77,
68134,1,"Паста за зъби Lacalut Junior 6+ години антична защита и захари, 55 мл",DWP8N8MBM,81,3.21,
68134,1,"Шампоан Garnier Botanic Therapy Rice Water, За дълга коса, 400 мл",DWRH2PYBM,82,4.59,
68134,1,"Кафе на зърна Tchibo Family, 1 кг",DX0Z28MBM,71,16.68,
68134,1,"Зелен чай Dammann, Jasmin, 24 пакетчета, Индивидуално опаковани, 48 гр",DX2NPLBBM,72,15.33,
68134,1,"Кафе на зърна Eco Destination, Произход Перу, 1 кг",DX6WLXMBM,71,47.99,
68134,1,"Шампоан и балсам 2 в 1 Nivea Express, 250 мл",DX7N75YBM,82,3.93,
68134,1,"Паста за зъби Еlmex, За деца, 0-6 години, 50 мл",DX9D4HMBM,81,3.88,
68134,1,"Кафе мляно Tchibo Espresso Milano Style, 250 гр",DX9ZJBBBM,70,9.49,
68134,1,"Паста за зъби Lacalut Aktiv Whitening, 75 мл",DXCH74MBM,81,4.59,
68134,1,"Мляно кафе Taylors of Harrogate, Lazy Sunday, 100% арабика, 200 гр",DXCMBTYBM,70,9.7,
68134,1,"Паста за зъби Oral-B Densify Daily Protection, 65 мл",DXDTX0YBM,81,5.61,
68134,1,"Кафе на зърна Hardy Universo, 1 кг",DXF2HZYBM,71,26.07,
68134,1,"Шампоан за честа употреба с лайка и мед, Apivita, 500 мл",DXKKFWBBM,82,16.86,
68134,1,"Шампоан Kundal, Естествено хипоалергенен и ултра хидратиращ, С мед и макадамия, White Musk, 500 мл",DXKVYXMBM,82,32.99,
68134,1,"Паста за зъби Swissdent Gentile Sensitiv, 50 мл",DXXF3SBBM,81,8.17,
68134,1,"Паста за зъби с флуорид Intermed Unident Kids 500 ppm, За деца, 50 мл",DY013JYBM,81,4.59,
68134,1,"Мляно кафе Illy CLASSICO FILTRU, 250 гр",DY0L3LBBM,70,10.99,
68134,1,"Четка за зъби Oral-B Advance 3D Fresh, Duo pack",DY0Y72BBM,80,2.42,
68134,1,"Паста за зъби Colgate Total Junior, 50 мл",DY3QJPMBM,81,2.8,
68134,1,"Паста за зъби Colgate Advanced White, Избелваща, 100 мл",DY56ZYMBM,81,3.31,
68134,1,"Черен чай Taylors of Harrogate, Darjeeling Afternoon, 100 индивидуално опаковани пакетчета, 250 гр.",DY72N1BBM,72,26.99,
68134,1,"Четка за зъби Trisa Flexible Head 3 Medium",DY8L13BBM,80,2.7,
68134,1,"Паста за зъби Lacalut Aktiv, 75 мл",DYBGC2BBM,81,3.77,
68134,1,"Шампоан Dove Aloe Vera Rose Water, 400 мл",DYDN1KYBM,82,6.13,
68134,1,"Паста за зъби Beconfident, Избелваща, Многофункционална, Чувствителни зъби, Мента, 75 мл",DYFP9JYBM,81,5.92,
68134,1,"Кафе на зърна Julius Meinl Trend Caffe Crema Intenso, 1 кг",DYJ4GBMBM,71,32.52,
68134,1,"Паста за зъби Swissdent Biocare, За избелване и естествена регенерация, 100 мл",DYJBHFYBM,81,72.99,
68134,1,"Мляно кафе Jacobs Kronung Alintaroma, Безкофеиново, 250 гр",DYZQYTMBM,70,8.95,
68134,1,"Кафе на зърна Borbone ARABICA SELECTION, 1kg",DYZZJJYBM,71,29.48,
68134,1,"Мляно кафе Davidoff Café Rich Aroma, 250 гр",DZ9ZJBBBM,70,7.6,
68134,1,"Шампоан 3in1 Nature Box For Men, Пречистващ, За коса, скалп и брада, 385 мл",DZB9HJMBM,82,16.99,
68134,1,"Паста за зъби Oral-B Professional Gum & Enamel Pro-Repair Extra Fresh, 75 мл",DZBQNNMBM,81,14.99,
68134,1,"Паста за зъби Sensodyne Multi Care, 75 мл",DZCTCMMBM,81,5.1,
68134,1,"Паста за зъби Marvis Sensitive, 75 мл",DZCW18MBM,81,19.99,
68134,1,"Тоалетна хартия Regina, Праскова, 3 пласта, 8 ролки",DZFKJJYBM,85,5.11,
68134,1,"Паста за зъби Lacalut Extra Sensitive, 75 мл",DZGWCKBBM,81,3.77,
68134,1,"Паста за зъби Colgate Max White Clay & Minerals, 75 мл",DZPLSTMBM,81,15.99,
68134,1,"Паста за зъби Blend-a-Med Complete 7 Extra Fresh, 100 мл",ESWFNBBBM,81,3.57,
