"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"11538","гр.Свети Влас местност ЮРТА","М-ри кърпи RENKLY Зоо 15бр","7857","84","0.25",""
"11538","гр.Свети Влас местност ЮРТА","GERBER зеленчуци с пиле 190гр","7949","64","2.28",""
"11538","гр.Свети Влас местност ЮРТА","GERBER зел./телешко и макарони 190гр","7952","64","2.28",""
"11538","гр.Свети Влас местност ЮРТА","Олио VITAL DROP 1л","8259","42","2.04",""
"11538","гр.Свети Влас местност ЮРТА","Б-ти ЖИТЕН ДАР обикновени 120гр","8378","66","0.81",""
"11538","гр.Свети Влас местност ЮРТА","Домати ARRIVA белени цели м.к. 400гр","8588","48","1.15",""
"11538","гр.Свети Влас местност ЮРТА","Грах ARRIVA зелен 680гр","8595","47","1.68",""
"11538","гр.Свети Влас местност ЮРТА","Боб ARRIVA бял буркан 660гр","8596","46","1.99",""
"11538","гр.Свети Влас местност ЮРТА","Боб MAESTRO трапезен буркан 500гр","8809","46","1.61",""
"11538","гр.Свети Влас местност ЮРТА","Захар ЗАХИРА 1кг","8879","38","1.43",""
"11538","гр.Свети Влас местност ЮРТА","Грах DEGUSTO зелен 690гр","8886","47","1.82",""
"11538","гр.Свети Влас местност ЮРТА","Макарони МАЕСТРО спирали 400гр","9104","36","0.84",""
"11538","гр.Свети Влас местност ЮРТА","Мляко APTAMIL 4 400гр","9364","65","11.53",""
"11538","гр.Свети Влас местност ЮРТА","Мляко APTAMIL 1 800гр","9365","65","24.49",""
"11538","гр.Свети Влас местност ЮРТА","Мляко APTAMIL 2 800гр","9368","65","24.49",""
"11538","гр.Свети Влас местност ЮРТА","Мляко APTAMIL 3 800гр","9372","65","23.21",""
"11538","гр.Свети Влас местност ЮРТА","Мляко APTAMIL 4 800гр.","9373","65","23.21",""
"11538","гр.Свети Влас местност ЮРТА","Зехтин MINERVA помас 1л","9458","43","8.69",""
"11538","гр.Свети Влас местност ЮРТА","Ориз PANINO бисерен 1кг","9751","35","2.02",""
