"Населено място","Търговски обект","Наименование на продукта","Код на продукта","Категория","Цена на дребно","Цена в промоция"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАФЕ ЯКОБС 250ГР МОНАРХ ЕСПРЕСО ИНТЕНЗ","009235","70","8.02","6.64"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАФЕ ЧИБО 250ГР ВИЕНЕР ЕКСТРА ГАЛА","009409","70","5.11","3.59"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАФЕ ЧИБО 250ГР ЕСПРЕСО МИЛАНО СТИЛ","009481","70","7.26","5.59"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАФЕ ЧИБО 250ГР ЕСПРЕСО СИЦИЛИАН СТИЛ","009496","70","7.26","5.59"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЧАЙ БИОСЕТ 30ГР БИЛКОВ МАТОЧИНА","009875","72","0.97",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ СТЕЛА 500ГР ПЕНЕС","010024","36","1.53",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БРАШНО СОФИЯ МЕЛ 1КГ ЕКСТРА","010060","41","1.27",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ СТЕЛА 500ГР АХИВАДАКИ/МИДИ","010076","36","1.53",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ОЦЕТ КУЛИНАР 700МЛ ВИНЕН /2259/","010081","44","1.27",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ ЗЛ КЛАС 400ГР ОХЛЮВИ","010132","36","0.66",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СПАГЕТИ СТЕЛА 500ГР N10","010250","37","1.48",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ОЦЕТ КУЛИНАР 700МЛ ЯБЪЛКОВ /2661/","010283","45","1.32",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ СТЕЛА 500ГР ВИДЕС ФУСИЛИ","010298","36","1.53",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ ДЕРОНИ 400ГР КЛ ФУСИЛИ","010323","36","1.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ФИДЕ ЗЛ КЛАС 400ГР","010458","36","0.66",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ ДЕРОНИ 400ГР КЛ ПЕНЕ РИГАТЕ","010463","36","1.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ ЗЛ КЛАС 400ГР ТРЪБИЧКИ","010489","36","0.66",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ ЗЛ КЛАС 400ГР СПИРАЛИ","010491","36","0.66",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКАРОНИ ЗЛ КЛАС 400ГР МИДИЧКИ","010495","36","0.66",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БРАШНО СОФИЯ МЕЛ 1КГ КЛАСИК","010547","40","1.22",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ОЦЕТ ВЕДА 700МЛ ЯБЪЛКОВ НАТУРАЛЕН С ДОЗАТОР","010658","45","1.38",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,ОЛИО ДОБРУДЖА 1Л","010706","42","1.84",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАСЛИНОВО МАСЛО КОСТА ДОРО 1Л ОТ МАСЛ.КЮСПЕ ПОМАЧЕ***","011033","43","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ГРАХ БОНДУЕЛЕ 400ГР/425МЛ****","011055","47","2.55",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ПЕТЕЛ 575ГР ДОМАШНА","011057","49","2.35",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ОЛИНЕЗА 520ГР ТРАДИЦИОННА","011128","49","3.32",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ОЛИНЕЗА 515ГР ДОМАШНА","011130","49","4.09","3.49"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ДЕРОНИ 520ГР ТРАДИЦИОННА","011147","49","3.22",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ДЕРОНИ 525ГР ДОМАШНА","011148","49","3.22",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ГРАХ ЛЕДА 400ГР ЗЕЛЕН","011206","47","1.53",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ТОДОРКА 575ГР ТРАДИЦИОННА","011460","49","2.76",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЮТЕНИЦА ДЕРОНИ 520ГР ЕДРОСМЛЯНА","011832","49","4.09","3.57"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ХЛЯБ ДЕМЕА 500ГР СЕЛСКИ СЪС ЗАКВАСКА","012660","1","1.07","0.92"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",БАНИЧКИ БЕЛЛА 480ГР МИНИ БУТЕР СЪС СИРЕНЕ","012979","68","2.96",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ПР МЛЯКО МЕГЛЕ 1Л 3.2% УХТ*****","013037","6","1.73",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАСЛО ВЕРЕЯ 125ГР","013131","12","2.70",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАСЛО ВЕРЕЯ 250ГР","013170","12","5.11",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ПР МЛЯКО ВЕРЕЯ 1Л 3.0%","013177","6","1.84","1.58"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КИС МЛЯКО ВЕРЕЯ 400ГР 2.9%","013278","7","0.86",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЯЙЦА РАЗМЕР М МАЙ МАРКЕТ 6БР","013873","31","1.73",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЯЙЦА РАЗМЕР М МАЙ МАРКЕТ 10БР","013874","31","2.91",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КИС МЛЯКО БОЖЕНЦИ 400ГР 2.2%***","013875","7","0.92",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАСЛО ХРАНИНВЕСТ 125ГР ТРАДИЦИОННО****","013984","12","1.94",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАСЛО КИСЕЛОВО 125ГР 82%****","013988","12","2.19",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",РАКИЯ БУРГАСКА 700МЛ МУСКАТОВА /40/","014040","77","10.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,РАКИЯ ПЕЩЕРСКА 700МЛ ГРОЗДОВА /902/","014050","77","7.56","6.64"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,РАКИЯ КАРНОБАТ 700МЛ /2009/-/1/","014087","77","7.41","6.64"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,РАКИЯ КЕХЛИБАР 700МЛ /1985/","014236","77","9.35","8.79"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БИРА АРИАНА 2Л СВЕТЛО /2018/","015039","74","1.78","1.43"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БИРА БОЛЯРКА 2Л СВЕТЛО /1816/","015062","74","1.48",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",БИРА БАЛКАНСКО 2.5Л СВЕТЛО /3232/","015089","74","1.58",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БИРА КАМЕНИЦА 2.2Л СВЕТЛО /5827/","015185","74","1.84","1.49"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БИРА ЗАГОРКА 2Л /6230/","015195","74","1.84","1.49"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БИРА ШУМЕНСКО 2.2Л ОРИГИНАЛ/6439/","015248","74","1.84","1.63"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БИРА ПИРИНСКО 2.3Л /5911/","015249","74","1.78","1.58"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ХАН КРУМ ГРЕЙС/2067/","016009","75","4.44",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ТЪРГОВИЩЕ /302/","016012","75","4.34",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МУСКАТ 750МЛ ТЪРГОВИЩЕ /353/","016013","75","4.34",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТРАМИНЕР 750МЛ ТЪРГОВИЩЕ /38/","016014","75","5.11",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАВРУД 750МЛ АСЕНОВГРАД РЕЗЕРВА /810/","016019","76","5.26",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАВРУД 750МЛ АСЕНОВГРАД ОБИКНОВЕН /695/","016020","76","4.39",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МЕРЛО 750МЛ МЕНАДА /2945/","016056","76","5.36","4.34"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МУСКАТ 750МЛ СОФИЯ КАРНОБАТ /1604/","016061","75","2.45",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МЕРЛО 750МЛ СОФИЯ КАРНОБАТ /1603/","016062","76","2.45",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАБЕРНЕ 750МЛ СОФИЯ КАРНОБАТ /1601/","016063","76","2.45",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ВИНО ЧЕРВЕНО 750МЛ МЕХАНДЖИЙСКО КАРНОБАТ /2899/","016076","76","1.68",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ШАТО КАРНОБАТ /2159/","016106","75","4.24",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАВРУД 750МЛ МЕНАДА /2944/","016109","76","5.36","4.34"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ДОМЕЙН БОЙАР ДГР ТР.НИЗИНА /104/","016122","75","5.11",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ВИНО БЯЛО 750МЛ ЧЕРГА /3156/","016213","75","7.97",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СОВИНЬОН БЛАН 750МЛ ТЪРГОВИЩЕ /705/","016221","75","4.34",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ВИНО ЧЕРВЕНО 750МЛ ЧЕРГА /2763/","016310","76","7.97","6.13"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ МЕНАДА /3187/","016322","75","5.36","4.34"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАБЕРНЕ 750МЛ МЕЗЕК /4404/","016357","76","6.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МЕРЛО 750МЛ МЕЗЕК /4403/","016361","76","6.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАБЕРНЕ 750МЛ МЕНАДА /2946/","016395","76","5.36","4.34"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ВИНО САЙКЪЛ 750МЛ БР.МИНКОВИ ТРАМИНЕР /3719/","016407","75","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СОВИНЬОН БЛАН 750МЛ ДОМЕЙН БОЙАР КВАНТУМ /5239/","016435","75","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ДОМЕЙН БОЙАР КВАНТУМ /5238/","016445","75","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МУСКАТ 750МЛ МЕНАДА /3188/","016462","75","5.36","4.34"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАБЕРНЕ 750МЛ ПЕНТАГРАМ ПОМОРИЕ /2277/","016467","76","6.64",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ПЕНТАГРАМ ПОМОРИЕ /2279/","016469","75","6.64",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТРАМИНЕР 750МЛ МЕНАДА /3830/","016594","75","5.36","4.34"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ВИНО САЙКЪЛ 750МЛ БР.МИНКОВИ СОВИНЬОН БЛАН /3723/","016663","75","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТРАМИНЕР 750МЛ ДОМЕЙН БОЙАР КВАНТУМ /5240/","016743","75","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТРАМИНЕР 750МЛ ПЕНТАГРАМ ПОМОРИЕ /5890/","016800","75","6.64",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МЕРЛО 750МЛ ВИЛА ЯМБОЛ /6086/","016866","76","4.79",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МУСКАТ 750МЛ ВИЛА ЯМБОЛ /6105/","016867","75","4.79",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАБЕРНЕ 750МЛ ВИЛА ЯМБОЛ /6087/","016873","76","4.79",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ ВИЛА ЯМБОЛ /6106/","016874","75","4.79",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СИРА 750МЛ ПЕНТАГРАМ ПОМОРИЕ /6128/","016895","76","6.64",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МЕРЛО 750МЛ ДОМЕЙН БОЙАР КВАНТУМ /6197/","016931","76","6.13",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МУСКАТ 750МЛ РАКОВИНА/645/","016943","75","4.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШАРДОНЕ 750МЛ РАКОВИНА/644/","016944","75","4.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КАБЕРНЕ 750МЛ РАКОВИНА /533/","016945","76","4.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МЕРЛО 750МЛ РАКОВИНА/532/","016946","76","4.99",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",САПУН ТЕО 70ГР БУКЕТ МИСТИКА","020161","83","0.56","0.46"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",САПУН ТЕО 70ГР БУКЕТ ЕКЗОТИКА","020191","83","0.56","0.46"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МИЕЩ ПРЕПАРАТ МЕДИКС 415МЛ МАКС ПАУЪР НАР/АКВА БЛУ СИН***","020332","79","1.02",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МИЕЩ ПРЕПАРАТ МЕДИКС 415МЛ МАКС ПАУЪР ЛИМОН ЖЪЛТ***","020333","79","1.02",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МИЕЩ ПРЕПАРАТ ФЕЯ 400МЛ ГЕЛ ЛИМОН","020480","79","1.07","0.92"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МИЕЩ ПРЕПАРАТ ФЕЯ 400МЛ ГЕЛ ЯБЪЛКА","020554","79","1.07","0.92"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МИЕЩ ПРЕПАРАТ ФЕЯ 400МЛ БАЛСАМ МАГНОЛИЯ","020611","79","1.07","0.92"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",САПУН ТЕО 140ГР МИСТИК","020629","83","1.07","0.81"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТОАЛ ХАРТИЯ ЕМЕКА 8БР ОКЕАНСКИ БРИЗ","022024","85","2.86",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТОАЛ ХАРТИЯ ЕМЕКА 8БР ПЛАНИНСКА СВЕЖЕСТ","022112","85","2.86",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ТОАЛ ХАРТИЯ МИЛДЕ 8БР РЕЛАКС ПЪРПЪЛ","022376","85","4.55","3.57"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ МЕРИЛИН СЛИМ БЛУ","024048","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ МЕРИЛИН СЛИМ ПИНК","024057","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ М РЕД","024189","78","3.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ 100 РЕД","024216","78","3.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КОРСЕТ СУПЕР СЛИМ ЛИЛАВ","024273","78","3.43",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КОРСЕТ СУПЕР СЛИМ РОЗОВИ","024296","78","3.22",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ X-CUT РЕД LS RC","024600","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ X-CUT БЛУ LS RC","024601","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ МЕРИЛИН СЛИМ УАЙТ","024610","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ МЕРИЛИН ПЛЮС 100 ПИНК","024666","78","3.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ МЕРИЛИН ПЛЮС 100 БЛУ","024667","78","3.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ ОНИКС ЦЕНТРИО ДЕНИМ БЛУ","024726","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ ОНИКС ЦЕНТРИО СКАЙ БЛУ","024727","78","3.17",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЦИГАРИ КИНГ КАРБОН КОР НЕОН","024746","78","3.07",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЧЕТКА ЗА ЗЪБИ КОЛГЕЙТ ЗИГ-ЗАГ","025612","80","2.19",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",МАКЕДОНСКА НАДЕНИЦА БОНИ 350ГР ВАКУУМ","030939","27","3.01",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,СИРЕНЕ КРАВЕ КИСЕЛОВО****","040002","8","7.51",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШУНКА ЛЕКИ 300ГР КЛАСИК","040239","27","3.06",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КОЛБАС КАМЧИЯ НАРОДЕН 300ГР","040416","27","1.89",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КОЛБАС ТЕЛЕШКИ НАРОДЕН 300ГР","040417","27","1.89",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ МЕРОНЕ 200ГР ПЛОЧКА****","040419","11","3.16",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ ХАДЖИЙСКИ ТОСТ ~2.100К****","040858","10","13.95",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СИРЕНЕ КРАВЕ ВЕРЕЯ 200ГР ВАКУУМ","040932","9","3.42",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СИРЕНЕ КРАВЕ ВЕРЕЯ 400ГР ВАКУУМ","040934","9","5.36",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ САКАРЕЛА ТОСТ /3КГ/****","041121","10","11.24",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРЕНВИРШИ БРАВО ПИЛЕШКИ","041445","26","4.09",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,СИРЕНЕ КРАВЕ БОЛЯРКА","041710","8","5.36",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРЕНВИРШИ БОНИ","041814","26","6.95",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ ВЕРЕЯ 200ГР ВАКУУМ","042007","11","4.09",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ ВЕРЕЯ 400ГР ВАКУУМ","042008","11","7.41",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",НАДЕНИЦА БОНИ 400ГР С ТОПЕНО СИРЕНЕ","042354","27","4.03",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ ФЕРИЯ ТОСТ******","042517","10","11.75",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ИЗВАРА ХАДЖИЙСКИ КАШКАВАЛЕНА/3/***","042765","13","3.27",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СИРЕНЕ КРАВЕ РУПИТЕ 350ГР ВАКУУМ*****","042829","9","4.03",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ КИСЕЛОВО 250ГР ВАКУУМ****","042830","11","3.37",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ РУПИТЕ 250ГР ВАКУУМ****","042831","11","3.73",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРЕНВИРШИ НАРОДЕН ПИЛЕШКИ","042862","26","3.63",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ МЕРОНЕ 250ГР КРЪГ*****","043060","11","3.93",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ ЗДРАВЕЦ 520ГР РЪЧЕН ВАКУУМ***","043104","11","7.56",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СИРЕНЕ КРАВЕ МЕРОНЕ 400ГР ВАКУУМ*****","043537","9","4.70","3.84"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",К-Л КРАВИ БОЖЕНЦИ 390ГР ВАКУУМ****","043572","11","5.57",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СИРЕНЕ КРАВЕ МЕРОНЕ 200ГР ЗА ДЕЦА****","043697","9","2.40",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,ВОДА ВЕЛИНГРАД 1.5Л МИНЕРАЛНА***","060250","73","0.61",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН 7 ДЕЙС МАКС 92ГР КАКАО","070234","67","0.92","0.76"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН 22 КАРАТА 80ГР ГРАНД КАКАОВ КРЕМ","070433","67","0.51",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН БЕЛИНО 80ГР КАКАОВ КРЕМ","070825","67","0.61",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",БИСКВИТИ РОДЕН КРАЙ 120ГР ОБИКНОВЕНИ","070881","66","0.81",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",БИСКВИТИ КРИСТАЛ 130ГР ОБИКНОВЕНИ","071305","66","0.71",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН 7 ДЕЙС ДАБЪЛ 92ГР КАКАО И ВАНИЛИЯ","072077","67","0.92","0.76"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШОКОЛАД ЛИНДТ 100ГР КЛАСИК МЛЕЧЕН","072825","69","3.93",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН 7 ДЕЙС МАКС 92ГР ЛЕШНИК","073479","67","0.92","0.76"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШОКОЛАД МИЛКА 90ГР БАБЪЛС АЕРО МЛЕЧЕН","074007","69","2.76","1.48"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН БЕЛИНО 80ГР ЛЕШНИКОВ КРЕМ","074392","67","0.61",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",КРОАСАН 7 ДЕЙС МАКС 92ГР ВАНИЛИЯ И БИСКВИТА","076070","67","0.92","0.76"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШОКОЛАД РОШЕН АЕРО 80ГР МЛЕЧЕН","076091","69","1.68","1.02"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШОКОЛАД РОШЕН ЛАКМИ 90ГР МЛЕЧЕН С ЦЯЛ ЛЕШНИК","076097","69","2.30","1.59"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ШОКОЛАД РОШЕН ЛАКМИ 90ГР МЛЕЧЕН","076572","69","2.04","1.02"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БРАШНО ТОПАЗ МЕЛ 1КГ ЕКСТРА***","100027","41","1.02",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СОЛ КРИНА 1КГ ФИНА","100032","39","0.56",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,ОЛИО МАЙ МАРКЕТ 1Л****","100123","42","1.89",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЗАХАР ГО СЛАДЕЯ 1КГ*****","100131","38","1.38","1.22"
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,БРАШНО МАЙ МАРКЕТ 1КГ ТИП 500 ********","100390","40","0.97",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ОЦЕТ ВЕДА 700МЛ ВИНЕН НАТУРАЛЕН С ДОЗАТОР","100694","44","1.32",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СОЛ ФАМИЛЕКС 1КГ СИНЯ***","100781","39","0.56",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",СОЛ ФАМИЛЕКС 1КГ ЗЕЛЕНА****","100782","39","0.66",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЗАХАР КЛИО 1КГ","100824","38","0.97",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",,ОЛИО КАЛИАКРА 1Л ПЪРВА ПРЕСА","101056","42","2.04",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ЛЕЩА НАТУРА 1КГ НАСЛАДА****","101610","34","1.73",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",ОРИЗ НАТУРА 1.100КГ БИСЕРЕН*****","101611","35","1.27",""
"10135","Май Маркет Брегалница Мини - ул. Брегалница №65",",БРАШНО ДОБР ХЛЯБ 1КГ ТИП 500","101612","40","0.69",""
